test1,test2,BV_OneStop,DV_OneStop,EDM_OneStop,FTM_OneStop,GP_OneStop,MDP_OneStop,MH_OneStop,RD_OneStop,SL_OneStop,WW_OneStop
,,,0,,,,,,0.040456621,,
,,,0,,,,,,0,,
,,,0,,,,,,0,,
,,,0,,,,,,0,,
,,,0,,,,,,0,,
,,,0,,,,,,0,,
,,,0,,,,,,0,,
,,,0,,,,,,0,,
,,,0,,,,,,0,,
,,,0.000159817,,,,,,4.57E-05,,
,,,0,,,,,,0,,
,,,0,,,,,,0,,
,,,0,,,,,,0,,
,,,0,,,,,,0,,
,,,0,,,,,,0.064543379,,
,,,0,,,,,,0.053356164,,
,,,0,,,,,,0,,
,,,0,,,,,,0.149497717,,
,,,0,,,,,,0,,
,,,0,,,,,,0,,
,,,0,,,,,,0,,
,,,0,,,,,,0,,
,,,0,,,,,,0,,
,,,0,,,,,,0,,
,,,0,,,,,,0,,
,,,0,,,,,,0,,
,,,0,,,,,,0,,
,,,0,,,,,,0,,
,,,0,,,,,,0.008219178,,
,,,0,,,,,,0.099931507,,
,,,0,,,,,,0.767557078,,
,,,0,,,,,,0,,
,,,0,,,,,,0,,
,,,0,,,,,,0,,
,,,0,,,,,,0,,
,,,0,,,,,,0,,
,,,0,,,,,,0,,
,,,0,,,,,,0,,
,,,0,,,,,,0,,
,,,0,,,,,,0,,
,,,0.009771689,,,,,,0,,
,,,0.005570776,,,,,,0,,
,,,0,,,,,,0,,
,,,0,,,,,,0.255525114,,
,,,0,,,,,,0,,
,,,0,,,,,,0,,
,,,0,,,,,,0,,
,,,0,,,,,,0,,
,,,0,,,,,,0,,
,,,0,,,,,,0,,
,,,0,,,,,,0.305114155,,
,,,0,,,,,,0,,
,,,0,,,,,,0,,
,,,0,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0.001004566,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,9.13E-05,,
,,,,,,,,,0,,
,,,,,,,,,0.002716895,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0.043995434,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0.022442922,,
,,,,,,,,,0.020319635,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0.011461187,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0.012442922,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0.028196347,,
,,,,,,,,,0.021004566,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0.019726027,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0.098561644,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0.041506849,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0.000799087,,
,,,,,,,,,0.000593607,,
,,,,,,,,,0.01739726,,
,,,,,,,,,0.003424658,,
,,,,,,,,,0.00347032,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0.068219178,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0.016803653,,
,,,,,,,,,0.093493151,,
,,,,,,,,,0.002557078,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0.055342466,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0.007990868,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0.001598174,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0.071347032,,
,,,,,,,,,0.051004566,,
,,,,,,,,,0.012762557,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0.003561644,,
,,,,,,,,,0,,
,,,,,,,,,0.058196347,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0.829041096,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0.016210046,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0.174315068,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0.000273973,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0.013789954,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0.034794521,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0.013493151,,
,,,,,,,,,0.006780822,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,2.052739726,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0.015159817,,
,,,,,,,,,0,,
,,,,,,,,,0.006141553,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,2.28E-05,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0.027579909,,
,,,,,,,,,0.028789954,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0.029018265,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0.003378995,,
,,,,,,,,,0.010182648,,
,,,,,,,,,0.034794521,,
,,,,,,,,,0.004748858,,
,,,,,,,,,0.02652968,,
,,,,,,,,,0.006255708,,
,,,,,,,,,0.273607306,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0.026894977,,
,,,,,,,,,0,,
,,,,,,,,,0.072808219,,
,,,,,,,,,0.006940639,,
,,,,,,,,,0.067739726,,
,,,,,,,,,0,,
,,,,,,,,,0.007671233,,
,,,,,,,,,0.002716895,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0.015251142,,
,,,,,,,,,0.010182648,,
,,,,,,,,,0.006780822,,
,,,,,,,,,0.069292237,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,1.239063927,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0.009315068,,
,,,,,,,,,0.008561644,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0.048105023,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0.130182648,,
,,,,,,,,,0,,
,,,,,,,,,0.029931507,,
,,,,,,,,,0,,
,,,,,,,,,0.871849315,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0.003675799,,
,,,,,,,,,0,,
,,,,,,,,,0.001141553,,
,,,,,,,,,0.000296804,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0.025045662,,
,,,,,,,,,2.28E-05,,
,,,,,,,,,0.001278539,,
,,,,,,,,,0.003196347,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0.323127854,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0.045,,
,,,,,,,,,0.167968037,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,6.85E-05,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0.011506849,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0.001369863,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0.022808219,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0.010958904,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0.006780822,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0.006666667,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0.016986301,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0.007283105,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0.103515982,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0.041027397,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0.023995434,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,6.85E-05,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0.019908676,,
,,,,,,,,,0.020821918,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0.01326484,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0.027739726,,
,,,,,,,,,0.002511416,,
,,,,,,,,,0,,
,,,,,,,,,0.051415525,,
,,,,,,,,,0.964474886,,
,,,,,,,,,0.09347032,,
,,,,,,,,,0.137465753,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0.019908676,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0.005342466,,
,,,,,,,,,0.00803653,,
,,,,,,,,,0.13,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0.035981735,,
,,,,,,,,,0,,
,,,,,,,,,0.059292237,,
,,,,,,,,,0.006849315,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0.246757991,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0.376712329,,
,,,,,,,,,1.42652968,,
,,,,,,,,,0.14739726,,
,,,,,,,,,0.099223744,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0.062100457,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0.057625571,,
,,,,,,,,,0.024520548,,
,,,,,,,,,0,,
,,,,,,,,,0.013584475,,
,,,,,,,,,0,,
,,,,,,,,,0.00109589,,
,,,,,,,,,0.048447489,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,2.383835616,,
,,,,,,,,,0.0056621,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0.176598174,,
,,,,,,,,,0,,
,,,,,,,,,0.050981735,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0.008219178,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0.013607306,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0.003150685,,
,,,,,,,,,0,,
,,,,,,,,,0.001575342,,
,,,,,,,,,0,,
,,,,,,,,,0.030913242,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0.137557078,,
,,,,,,,,,0,,
,,,,,,,,,0.013584475,,
,,,,,,,,,0.013789954,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0.003652968,,
,,,,,,,,,0,,
,,,,,,,,,0.103424658,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0.082945205,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0.006484018,,
,,,,,,,,,0,,
,,,,,,,,,2.158059361,,
,,,,,,,,,0.019726027,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0.000547945,,
,,,,,,,,,0,,
,,,,,,,,,0.073287671,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0.00130137,,
,,,,,,,,,0,,
,,,,,,,,,0.409155251,,
,,,,,,,,,0.17173516,,
,,,,,,,,,0.07369863,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0.010593607,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0.08130137,,
,,,,,,,,,0,,
,,,,,,,,,0.030159817,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0.008401826,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0.000547945,,
,,,,,,,,,0.168493151,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0.047488584,,
,,,,,,,,,0.374315068,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0.003949772,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0.009885845,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0.016986301,,
,,,,,,,,,0.020068493,,
,,,,,,,,,0.036050228,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0.068105023,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0.009726027,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0.127009132,,
,,,,,,,,,0.138401826,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0.286484018,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0.016986301,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0.029680365,,
,,,,,,,,,0.006392694,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0.015684932,,
,,,,,,,,,0.037374429,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0.002945205,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0.010547945,,
,,,,,,,,,0.07869863,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0.02369863,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0.069109589,,
,,,,,,,,,0.257123288,,
,,,,,,,,,0,,
,,,,,,,,,0.003378995,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0.014680365,,
,,,,,,,,,0.020388128,,
,,,,,,,,,0.050753425,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0.104474886,,
,,,,,,,,,0,,
,,,,,,,,,0.002579909,,
,,,,,,,,,0.027785388,,
,,,,,,,,,4.370388128,,
,,,,,,,,,0.830616438,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0.247671233,,
,,,,,,,,,0.001712329,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0.087077626,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0.009520548,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0.004406393,,
,,,,,,,,,0.018652968,,
,,,,,,,,,0.00696347,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0.047260274,,
,,,,,,,,,0.047488584,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0.055570776,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0.133378995,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0.008995434,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0,,
,,,,,,,,,0,,
